lng,lat,num
116.23905945,39.83383942,4
116.24263763,39.83401108,6
116.27136993,40.09717178,4
116.26947784,40.09326553,2
116.4223938,39.85293961,7
116.50630188,40.0062294,6
116.36603546,40.00704575,6
116.36565399,40.00740051,3
116.36924744,39.98841095,4
116.36915588,39.98775101,9
116.37461853,39.99542618,4
116.47911835,39.98570251,4
116.53387451,39.98106003,4
116.48499298,39.98281479,8
116.48183441,39.98507309,15
116.55596924,39.9141655,15
116.55640411,39.91604233,20
116.31488037,39.96456146,9
116.31485748,39.96473694,8
116.51685333,39.9164772,27
116.51667023,39.91724396,31
116.51906586,39.91661453,8
116.52111053,39.91483307,32
116.29018402,39.82246017,20
116.5184021,39.91669464,13
116.52900696,39.91693115,13
116.48812103,39.86732101,2
116.45180511,39.87614441,3
116.45591736,39.87645721,2
116.4560318,39.87844086,10
116.48692322,39.97912979,36
116.48469543,39.97692871,15
116.48301697,39.9155426,3
116.48492432,39.91549301,3
116.47872925,39.9143486,7
116.48332214,39.91551971,3
116.46401978,39.92884827,5
116.46630096,39.92845535,6
116.4669342,39.92918777,12
116.46588898,39.83441925,2
116.46859741,39.83594131,2
116.46361542,39.85939789,8
116.46222687,39.85775375,3
116.46413422,39.85821152,2
116.28326416,39.85443878,7
116.2889328,39.85885239,4
116.28649902,39.8574295,3
116.47792816,39.91103363,4
116.47782898,39.908535,6
116.4803772,39.91056824,5
116.47789764,39.91065216,4
116.46950531,39.84352493,5
116.36180878,39.79386139,7
116.36777496,39.79468918,3
116.36778259,39.79459,3
116.46922302,39.84350204,2
116.46923065,39.84355545,2
116.43074799,39.83232117,6
116.43674469,39.83214951,2
116.46975708,39.8118515,5
116.47432709,39.81290817,2
116.46952057,39.82662964,2
116.28408813,39.87037659,3
116.27889252,39.8756485,9
116.29418182,39.86864471,13
116.30335999,39.86300278,2
116.4613266,39.87170792,10
116.46088409,39.87665176,21
116.46099091,39.87450409,47
116.46463013,39.85865402,4
116.46639252,39.85742569,2
116.30921936,39.93336105,3
116.34532166,40.00083923,3
116.34536743,40.00068665,3
116.28966522,40.03170395,3
116.28411102,40.03379059,3
116.49957275,39.78061676,8
116.37145996,40.088974,3
116.37635803,40.08588028,2
116.08039093,39.71335983,3
116.07776642,39.7129097,3
116.34213257,39.98374176,2
116.34411621,39.9866066,3
116.3441925,39.9864006,2
116.47241974,40.0786171,4
116.47738647,39.87041092,7
116.47744751,39.86960983,8
116.47738647,39.86997986,4
116.4773407,39.86984253,3
116.47740936,39.86994553,2
116.30517578,40.05315399,3
116.45038605,39.91109467,2
116.45040131,39.91355133,3
116.45043182,39.91360092,2
116.16934204,39.73002243,3
116.1811142,39.73082352,10
116.16350555,39.72290039,2
116.17092133,39.73286438,2
116.16881561,39.7297287,2
116.57306671,40.04342651,5
116.53762054,40.02289963,2
116.54904175,39.97444153,6
116.54464722,39.97567368,3
116.48988342,39.91704559,14
116.49002838,39.91712189,25
116.4624176,39.92181396,4
116.57994843,39.93066788,14
116.57962036,39.9300499,8
116.42998505,39.99743271,5
116.42427063,39.99723434,7
116.50299072,39.97190475,21
116.45957184,39.87320328,2
116.45796204,39.86564255,13
116.41468811,39.99947357,2
116.40743256,39.99748611,9
116.41758728,39.99835587,12
116.41730499,39.99832916,4
116.59496307,39.92666245,3
116.59350586,39.93104935,2
116.59909821,39.92890549,7
116.14215851,39.73091888,4
116.14238739,39.7309494,3
116.36483002,40.07473373,3
116.45322418,39.89437485,10
116.46142578,39.88612366,3
116.46135712,39.88422012,5
116.10603333,39.72206879,5
116.2742157,39.89992142,5
116.28417206,39.8793869,4
116.22253418,40.12162399,2
116.22385406,40.11803436,2
116.46071625,39.90651703,8
116.46003723,39.90665436,16
116.45787811,39.90833282,8
116.51786041,39.80537415,3
116.51419067,39.80633926,5
116.44098663,39.97338104,8
116.44302368,39.97577667,4
116.43978119,39.97392654,2
116.27116394,39.86559677,5
