lng,lat,num
116.46412659,39.90832138,4
116.46105194,39.90652847,20
116.4578476,39.91011047,2
116.45977783,39.90824127,34
116.45622253,39.90829086,3
116.45043182,39.94125366,16
116.43737793,39.98580551,11
116.4379425,39.9813118,6
116.4519577,39.95239258,19
116.45300293,39.95230103,7
116.44410706,39.94713211,21
116.44699097,39.94103241,12
116.44545746,39.93650055,12
116.46166229,39.93003464,19
116.46162415,39.92793655,31
116.4616394,39.92728043,37
116.44257355,39.96437454,12
116.44042969,39.96612167,31
116.4178009,39.85692596,9
116.42067719,39.85513687,21
116.41721344,39.8571167,11
116.40649414,39.84474182,14
116.41888428,39.8549118,3
116.41431427,39.85494232,7
116.42201996,39.85094833,4
116.42359924,39.85447693,4
116.49786377,39.90799713,6
116.49703979,39.90821075,6
116.46353912,39.93428802,17
116.45876312,39.93142319,7
116.46185303,39.93275452,5
116.45909882,39.92864227,4
116.47623444,39.92301941,3
116.41194916,39.79314423,5
116.4302063,39.80022049,3
116.44634247,39.80373383,5
116.44417572,39.80511093,6
116.44458008,39.80503845,6
116.45574951,39.80961609,3
116.45033264,39.80602264,3
116.45075989,39.80572128,3
116.45450592,39.80711746,7
116.48454285,39.89321899,43
116.47896576,39.86831284,16
116.47988129,39.87138367,22
116.48962402,39.93994141,7
116.491745,39.93696213,5
116.48962402,39.93462372,6
116.47003937,39.87856674,22
116.47148132,39.87640762,3
116.50534821,39.87076187,13
116.51106262,39.87057495,16
116.45638275,39.87849808,16
116.45391083,39.88142014,3
116.45687866,39.88084412,37
116.4560318,39.87844086,26
116.58733368,39.94332504,3
116.4897995,39.90306473,15
116.49217224,39.90040588,4
116.48993683,39.89796829,23
116.45948029,39.88536453,8
116.45793915,39.88479614,22
116.46112061,39.88544083,22
116.4590683,39.8840332,43
116.46019745,39.88301849,29
116.46067047,39.8842392,58
116.46115112,39.88916779,3
116.4617157,39.88978577,3
116.47640228,39.92915344,33
116.64356995,39.90803909,9
116.64525604,39.90674591,4
116.63375854,39.90650558,4
116.63393402,39.90737915,6
116.63682556,39.90517044,3
116.48492432,39.91549301,13
116.48482513,39.92012787,6
116.48468781,39.92021179,4
116.34901428,39.97613525,2
