lng,lat,num
116.40677643,39.9707489,9
116.40762329,39.96807098,8
116.40755463,39.97119141,2
116.42487335,39.96881866,8
116.42456055,39.97002411,9
116.24063873,40.2127533,10
116.23789978,40.21266556,6
116.45033264,39.96344757,6
116.44930267,39.96501541,9
116.44922638,39.96511841,11
116.4613266,39.90369034,25
116.46270752,39.90060425,8
116.46157074,39.90063858,12
116.46175385,39.90242004,17
116.45056915,39.96039581,60
116.45120239,39.96175385,65
116.45243073,39.93727875,5
116.43624878,39.96939087,4
116.42461395,39.9794426,3
116.42459106,39.97952271,3
116.42393494,39.98318863,3
116.45191193,39.91001892,50
116.45982361,39.89893341,12
116.46311951,39.90198898,33
116.46408844,39.89735413,30
116.46300507,39.89762115,39
116.45685577,39.94856644,17
116.45796204,39.94875336,6
116.43766022,39.97701645,14
116.43707275,39.98644638,5
116.43737793,39.98580551,2
116.43395233,39.97468948,5
116.42456055,39.98912048,3
116.41748047,39.98871231,7
116.44136047,39.9430275,4
116.43742371,39.94562912,14
116.43933868,39.94646072,24
116.46149445,39.90297699,14
116.41068268,39.99497986,13
116.40901947,39.99517059,5
116.44355011,39.94745636,10
116.44022369,39.94942093,3
116.455513,39.94613266,14
116.45034027,39.94581985,21
116.45850372,39.95518112,15
116.46340942,39.95187378,5
116.46222687,39.94839096,13
116.46062469,39.95339966,9
116.46437836,39.94970322,43
116.45095062,39.9478035,18
116.44970703,39.94810867,11
116.45043182,39.96159744,29
116.462677,39.95667267,26
116.46749878,39.95846176,6
116.46679688,39.96684265,3
116.41743469,39.98316193,12
116.41709137,39.98322678,5
116.417099,39.98854065,20
116.41680145,39.98893356,24
116.41846466,39.98570633,4
116.41721344,39.98571014,7
116.4608078,39.94905472,2
116.46140289,39.91991043,16
116.46166229,39.93047333,3
116.46140289,39.9200058,4
116.46161652,39.91867065,2
116.4168396,39.99552155,37
116.41725922,39.99512863,18
116.41698456,39.99324417,16
116.41026306,39.99837875,48
116.48976898,39.89419556,33
116.48536682,39.89812088,19
116.49280548,39.91081238,5
116.49649811,39.91098022,3
116.49009705,39.90934372,13
116.48931885,39.90885925,38
116.48982239,39.91259003,21
116.49327087,39.9075737,29
116.38543701,39.86029816,5
116.38626862,39.864048,4
116.47745514,39.89018631,21
116.47731018,39.88440323,11
116.40658569,39.99104691,2
116.40770721,39.99086761,3
116.40738678,39.99347687,7
116.48944092,39.91755676,22
116.48967743,39.91714478,7
116.48989105,39.91517258,5
116.41764069,39.97398758,6
116.41770935,39.9739418,3
116.41926575,39.9723587,3
116.46353912,39.93428802,23
116.46488953,39.93227386,7
116.4618454,39.93080139,29
116.44560242,39.93884659,3
116.44675446,39.94554138,29
116.44483185,39.9445343,25
116.46092987,39.8813591,14
116.65809631,39.93642044,5
116.66222382,39.92920685,3
116.67063141,39.9283638,3
116.39591217,39.93685913,5
116.39637756,39.93358231,12
116.48060608,39.91560745,5
116.47808075,39.91591644,9
116.47799683,39.91693878,10
116.36990356,39.9708252,2
116.36989594,39.9677887,3
116.46142578,39.93490601,13
116.50544739,40.00415039,3
116.50682831,40.00794983,4
116.50654602,40.00506973,2
116.51093292,40.00873566,8
116.46166229,39.93003464,10
116.45452881,39.88449097,43
116.46498108,39.88411331,31
116.46746826,39.88445663,11
116.46419525,39.88595963,12
116.45568085,39.94126129,4
116.42668915,39.9305687,2
116.42589569,39.93064117,2
116.42560577,39.92942047,5
116.4394989,39.83229065,2
116.43572998,39.83231354,3
116.54808044,39.86710739,5
116.54810333,39.86669922,5
116.54623413,39.86810303,3
116.35514832,39.95576859,7
116.35520935,39.95611191,3
116.27520752,39.92145157,4
116.28482819,39.92389679,2
116.28458405,39.92337418,5
116.46170807,39.88467026,17
116.46130371,39.88273621,13
116.46067047,39.8842392,30
116.37433624,39.87880707,2
116.37434387,39.87777328,2
116.37421417,39.8761673,2
116.43740082,39.85877228,3
116.43834686,39.85889816,3
116.573349,39.90275574,4
116.57466125,39.90454483,6
116.57627869,39.90179062,2
116.46154022,39.9002037,27
116.25989532,39.95363617,3
116.25855255,39.95092773,2
116.25226593,39.94734573,2
116.45701599,39.99710083,4
116.45669556,39.99702072,6
116.45700073,39.9926033,5
116.29136658,39.87897873,3
116.29486084,39.87968445,3
116.36506653,39.85152817,11
116.36502838,39.85186386,13
116.35100555,39.89136505,5
116.33413696,39.89637375,5
116.33279419,39.89706039,2
116.31090546,39.8999176,3
116.47679901,39.99455643,4
116.46173096,39.98976135,5
116.48643494,39.85635376,10
116.30036163,39.89705658,3
116.30260468,39.89692688,2
116.30484772,39.89694977,2
116.29730988,39.89703369,6
116.40738678,39.96841049,7
116.40142059,39.96874619,14
116.38986969,39.96841812,24
116.28916931,40.00163269,2
116.29055786,39.99874115,2
116.66501617,39.87465286,4
116.66900635,39.87563705,2
116.46413422,39.92676163,12
116.46401978,39.92884827,10
116.45944977,39.93122864,15
116.43330383,39.8596611,6
116.27466583,39.91594696,5
116.2736969,39.9212265,3
116.27478027,39.91990662,4
116.31027222,39.92961502,11
116.31032562,39.92894745,9
116.43078613,39.96835327,8
116.43410492,39.96931839,16
116.34155273,39.96630478,5
116.34069824,39.96616745,2
116.63414001,39.98946381,10
116.31464386,39.98600006,7
116.31530762,39.98662186,4
116.33307648,39.84921265,2
116.33257294,39.84888458,2
116.32943726,39.84847641,6
116.32863617,39.84916687,5
116.33708191,40.03007889,7
116.34159851,40.03040695,3
116.45858002,39.91469193,2
116.45845795,39.91559219,8
116.45791626,39.91520309,10
116.46933746,39.94459152,8
116.4677124,39.94694138,14
116.47117615,39.9403038,4
116.46780396,39.94365692,2
116.47729492,39.89234161,9
116.47740936,39.8922081,12
116.47972107,39.89323425,14
116.44728851,39.90851593,21
116.4755249,39.90810013,19
116.47530365,39.90832138,2
116.3687973,39.98727798,8
116.38887024,39.98796463,5
116.39479828,39.98511505,6
116.37364197,39.98748779,6
116.48891449,39.92701721,71
116.48301697,39.92381668,3
116.48313141,39.92299652,15
116.59924316,39.92777634,4
116.5953064,39.92616653,3
116.60066986,39.90848923,5
116.60061646,39.90930557,6
116.50823975,39.92314529,28
116.50645447,39.9230423,10
116.1998291,39.90723038,3
116.42058563,39.85723114,19
116.42048645,39.85754395,3
116.42481995,39.85860825,4
116.49386597,39.91572189,4
116.49376678,39.91542053,5
116.46547699,39.93355179,23
116.46731567,39.93369675,6
116.49546051,39.91892242,10
116.49471283,39.91978836,7
116.49282837,39.91869736,10
116.3715744,39.9565506,3
116.37231445,39.94888687,4
116.37434387,39.94882202,2
116.37443542,39.9488945,2
116.37791443,39.94882965,4
116.4187851,39.99489594,20
116.41713715,39.99332809,4
116.38625336,39.8404274,5
116.38925171,39.83946228,3
116.38665771,39.8398056,3
116.33800507,39.84464645,2
116.33960724,39.84295654,2
116.48395538,39.90564728,9
116.48800659,39.90059662,10
116.48587036,39.90296173,5
116.44552612,39.95095444,6
116.45710754,39.88097763,9
116.33081055,40.08547211,2
116.32254028,40.07926178,3
116.32448578,40.08189774,2
116.05982208,39.71294403,2
116.06137848,39.71396255,3
116.06793213,39.71360016,2
116.34317017,39.81956482,11
116.34510803,39.82285309,7
116.4367218,39.86861038,3
116.43902588,39.86827087,5
116.43695831,39.86817932,2
116.48950958,39.91728592,5
116.3335495,39.98145676,2
116.47627258,39.89296722,4
116.4763031,39.89063644,2
116.31124115,39.87757492,9
116.31156921,39.87545013,2
116.31613159,39.87776947,3
116.31767273,39.87898636,2
116.45412445,39.87128067,14
116.42079926,39.87349701,2
116.44496918,39.86831665,4
116.37420654,39.8793602,8
116.46144104,39.8875885,10
116.46614075,39.88843918,8
116.46246338,39.88687897,14
116.56738281,39.76224518,5
116.52230835,39.7232399,3
116.55980682,39.76691818,3
116.55093384,39.77125168,3
116.4702301,39.87873459,12
116.46311951,39.87814713,16
116.33724213,40.05711746,2
116.33350372,40.05828094,4
116.3311615,40.06138229,3
116.47003937,39.87856674,20
116.47131348,39.89341354,7
116.46846771,39.89271545,6
116.4694519,39.89322662,2
116.46105194,39.90652847,36
116.45977783,39.90824127,43
116.28473663,39.87798309,2
116.28221893,39.87729263,4
116.39699554,39.85693359,14
116.3996048,39.85712051,9
116.39600372,39.85706329,9
116.39356232,39.85532761,3
116.45309448,39.82556152,9
116.44946289,39.81731796,2
116.44923401,39.81264114,4
116.45440674,39.82395935,2
116.29195404,39.83095551,3
116.28923798,39.83166504,2
116.29379272,39.82787704,4
116.47937012,39.97214127,14
116.48322296,39.97426987,5
116.48692322,39.97912979,22
116.48469543,39.97692871,11
116.30181885,39.91543961,2
116.33810425,39.91779327,2
116.33631134,39.90316772,2
116.32754517,39.88980865,2
116.55065918,39.76472473,6
116.55574799,39.75707245,7
116.55545044,39.75854111,2
116.61185455,40.03446198,3
116.61201477,40.03477478,2
116.6138382,40.02114487,4
116.37799835,39.83912659,5
116.32689667,39.75149155,3
116.33175659,39.7534523,4
116.34121704,39.75265121,4
116.31279755,40.03675079,5
116.31082153,40.03631592,2
116.467453,39.87129211,5
116.46772003,39.87119675,3
116.46762848,39.87037659,3
116.46697235,39.87029648,3
116.28659058,39.83706665,7
116.28879547,39.83684158,3
116.28653717,39.8366394,5
116.38961029,39.86841202,7
116.38471222,39.86821365,2
116.67657471,39.9005928,8
116.67702484,39.9004631,3
116.54909515,39.85146713,3
116.55176544,39.84564972,7
116.54953003,39.85538101,2
116.54873657,39.85173035,2
116.47155762,39.91344833,7
116.46981049,39.9135704,17
116.4588623,39.91317368,6
116.47515106,39.93707657,2
116.47464752,39.94016647,2
116.47394562,39.94110489,2
116.5697937,39.73342896,2
116.56945038,39.73470306,4
116.56957245,39.73427963,2
116.56941223,39.73045731,2
116.41667175,40.00680161,3
116.4180603,40.02613449,5
116.41779327,40.02510452,3
116.41777039,40.02509308,3
116.46754456,39.88880539,8
116.46516418,39.89180374,2
116.46764374,39.88919449,2
116.44088745,39.85870743,17
116.44364929,39.85762787,7
116.37177277,39.99934769,8
116.37254333,39.99829865,3
116.37461853,39.99542618,4
116.43839264,39.97783661,3
116.44216919,39.97181702,3
116.44717407,39.97357559,3
116.28590393,39.87656021,7
116.27915192,39.87752533,5
116.3330307,39.84196854,2
116.33687592,39.84614944,2
116.33779144,39.84762192,2
116.45523071,39.98142242,3
116.45683289,39.98316956,5
116.59270477,40.07978439,3
116.59132385,40.07941818,3
116.59273529,40.07997513,2
116.50012207,39.98042679,5
116.49694824,39.98335648,5
116.50306702,39.98434067,2
116.29655457,39.77987671,11
116.29373169,39.78013229,3
116.28977966,39.77877426,2
116.72491455,39.84831619,2
116.72670746,39.84973907,3
116.73174286,39.85175705,3
116.4684906,39.92346954,9
116.46898651,39.92505646,7
116.47303009,39.92729187,8
116.29592133,39.96537781,3
116.71075439,39.84725952,2
116.70075989,39.87102127,3
116.67684174,39.87746048,2
116.70652771,39.86488342,2
