lng,lat,num
116.44675446,39.94554138,26
116.44477844,39.9441185,37
116.44508362,39.94397736,4
116.44491577,39.94432831,15
116.45054626,39.9431076,16
116.50266266,39.94449234,12
116.45046997,39.90542603,56
116.44618988,39.90713501,112
116.45530701,39.95095444,5
116.45550537,39.9505043,3
116.443367,39.90493393,16
116.44354248,39.9045372,6
116.27426147,39.96980286,2
116.27891541,39.97182465,4
116.53622437,39.90768051,4
116.53251648,39.90834808,9
116.47783661,39.90735245,19
116.47688293,39.90805435,37
116.4776001,39.90719986,3
116.47878265,39.90249252,3
116.47246552,39.91347885,30
116.47171783,39.91368103,44
116.45172119,39.91046906,29
116.43747711,39.96891022,48
116.43540192,39.96956635,56
116.47792816,39.91360855,92
116.47769165,39.91362762,4
116.47763062,39.91428757,3
116.45191193,39.91001892,68
116.46839905,39.90825272,45
116.46616364,39.90822983,7
116.46432495,39.90834808,63
116.46781158,39.87613678,21
116.46778107,39.8747673,13
116.46469879,39.87611389,46
116.46759796,39.87486267,23
116.45516205,39.86745071,90
116.49543762,39.92710114,3
116.57743835,39.90288925,5
116.57749939,39.90271759,9
116.57694244,39.90126419,6
116.45765686,39.86520004,45
116.47663879,39.86536407,14
116.47518921,39.86432266,9
116.45767975,39.86517715,34
116.51247406,39.90997696,5
116.50846863,39.91077423,2
116.51049805,39.90768814,10
116.45085144,39.86426544,78
116.4613266,39.87170792,57
116.46083832,39.87176132,3
116.46074677,39.87429047,83
116.4611969,39.87112045,15
116.46076202,39.86836243,28
116.57922363,39.90608597,3
116.57706451,39.90696716,13
116.58359528,39.9093132,6
116.42758179,39.89588547,3
116.42752075,39.89568329,5
116.42758942,39.89583588,3
116.55116272,39.91512299,26
116.55226898,39.9158783,35
116.55438232,39.91300583,12
116.65670013,39.89078522,13
116.64939117,39.89061737,3
116.34317017,39.81956482,4
116.34146118,39.81757355,2
116.34452057,39.8223114,2
116.50106049,39.86203384,23
116.48988342,39.87652969,5
116.50494385,39.89362717,10
116.50680542,39.91818619,24
116.50450134,39.92024612,45
116.4657135,39.86088562,8
116.46607208,39.86228943,7
116.46632385,39.86082077,3
116.38239288,40.10171509,3
116.38153839,40.0992012,2
116.37511444,40.10085297,8
116.64558411,39.90684891,7
116.68044281,39.89011383,3
116.6824646,39.88567734,3
116.68241882,39.8856163,3
116.4907074,39.91497421,6
116.45043182,39.96159744,43
116.44257355,39.96437454,23
116.46324158,39.90470123,2
116.46175385,39.90242004,25
116.46432495,39.90795517,35
116.46530914,39.90472794,22
116.4404068,40.07780838,4
116.44081879,40.07472229,7
