lng,lat,num
116.44415283,39.90322876,22
116.44364929,39.90302658,35
116.4434967,39.90248108,5
116.44381714,39.90275955,5
116.44293976,39.90312195,14
116.44703674,39.90069962,5
116.44573212,39.90289688,13
116.44976807,39.90384674,16
116.45687866,39.88084412,14
116.44898987,39.89951706,10
116.45207977,39.90542984,15
116.45243835,39.9052124,5
116.45223236,39.90581512,15
116.45269012,39.90126801,3
116.44950104,39.89942932,3
116.45285797,39.90217209,4
116.46133423,39.89757156,39
116.48203278,39.90317154,21
116.46177673,39.92425537,23
116.46246338,39.92455292,3
116.46909332,39.91725159,7
116.47223663,39.9156189,2
116.46981049,39.9135704,34
116.47246552,39.91347885,8
116.47171783,39.91368103,39
116.43869781,39.94429398,12
116.43997192,39.94477844,6
116.44004059,39.94094849,8
116.44061279,39.94287491,5
116.40604401,39.99442291,15
116.40766144,39.99593353,8
116.404953,39.99407196,3
116.44477844,39.9441185,70
116.44508362,39.94397736,32
116.44986725,39.9359436,5
116.44560242,39.94009018,4
116.45527649,39.93791962,4
116.40258026,39.99506378,13
116.46161652,39.92655563,20
116.38505554,39.99406815,6
116.38761139,39.99798203,4
116.38058472,40.00086975,3
116.38729095,39.99423218,5
116.47363281,39.83151245,4
116.48098755,39.80003357,3
116.4773407,39.87816238,18
116.4768219,39.88004684,20
116.4773407,39.87763977,13
116.32233429,39.6924324,15
116.31916046,39.68664551,6
116.66775513,39.88404465,5
116.66893005,39.88383865,17
116.66853333,39.88402939,8
116.47722626,39.92293549,14
116.47805786,39.92329407,9
116.49014282,39.89304352,32
116.48860168,39.89315414,18
116.49167633,39.89326859,23
116.46846771,39.89634705,8
116.47148132,39.8968277,5
116.47091675,39.89702988,3
116.43482971,40.05147552,4
116.43730927,40.05080414,4
116.46182251,39.96562958,43
116.54737854,39.76747894,5
116.54666138,39.76789856,5
116.54745483,39.76344681,11
116.46432495,39.90795517,21
116.46432495,39.90834808,24
116.47155762,39.91344833,4
116.47599792,40.00821304,13
116.47844696,40.00511932,10
116.48184967,39.99396515,13
116.12329865,39.71970367,6
116.1233902,39.72062302,5
116.1282196,39.71799088,2
116.72145081,39.85500717,3
116.72133636,39.855793,3
116.72108459,39.85596085,2
116.47140503,39.95209503,8
116.46844482,39.95140839,3
116.46674347,39.95080566,9
116.10934448,39.71378708,11
116.1163559,39.72458267,11
116.46142578,39.88953781,19
116.46170807,39.88467026,53
116.46227264,39.89081955,9
116.47729492,39.86572647,9
116.48352051,39.87119293,3
116.46458435,39.93211365,8
116.4618454,39.93080139,21
116.46488953,39.93227386,9
116.47318268,39.86429214,6
116.47699738,39.86109161,14
116.46051025,39.83008194,2
116.77870941,39.94113159,14
116.48988342,39.90627289,3
116.49241638,39.90772629,3
116.49534607,39.9060173,4
116.49607086,39.90786743,2
116.46096802,39.8719902,28
116.4613266,39.87170792,88
116.46099091,39.87450409,111
116.57524109,39.79937744,5
116.57537842,39.80010986,2
116.57539368,39.80266571,6
116.27637482,40.0880394,3
116.27820587,40.08349228,5
116.27919769,40.08731461,9
116.43503571,39.96649933,9
116.44042969,39.96612167,21
116.50201416,39.87660599,3
116.49971008,39.87517548,4
116.50187683,39.87678909,3
116.65816498,39.93657303,9
116.65799713,39.93561554,7
116.33786774,39.784832,5
116.34085083,39.7848053,3
116.41445923,39.85720825,12
116.41721344,39.8571167,27
116.4178009,39.85692596,23
116.68438721,39.93027496,8
116.68553162,39.92732239,5
116.68806458,39.92749786,4
116.46029663,39.91830063,36
116.45372009,39.91679001,3
116.68920135,39.93360519,3
116.50176239,39.87697601,19
116.48993683,39.88375092,7
116.49499512,39.88024521,20
116.63653564,39.90558624,9
116.6370163,39.90531921,12
116.63457489,39.90806198,2
116.70002747,39.91821671,2
116.75140381,39.89479065,3
116.75708771,39.89656448,2
