lng,lat,num
116.39820862,39.79235458,2
116.39842987,39.79188919,3
116.39739227,39.79358673,3
116.46099091,39.87450409,27
116.46096802,39.8719902,21
116.4613266,39.87170792,22
116.5322113,39.86945343,5
116.53071594,39.86980057,3
116.45085144,39.86426544,47
116.45613861,39.87139511,18
116.45613098,39.87307358,31
116.43902588,39.86827087,10
116.44256592,39.87080383,9
116.43559265,39.87073135,20
116.44138336,39.87181473,14
116.43733978,39.87261581,3
116.45000458,39.87110901,15
116.1187439,39.72864151,7
116.47470093,39.90590668,3
116.47590637,39.90517044,14
116.38532257,39.87042236,3
116.39048767,39.87129593,7
116.37404633,39.8676033,16
116.3744278,39.87771606,3
116.35709381,39.86841965,15
116.35947418,39.86848831,6
116.22940826,40.21248245,2
116.22943878,40.21240616,2
116.34899902,39.72666931,3
116.34598541,39.72654343,5
116.34586334,39.72657013,2
116.34667206,39.72715378,2
116.3759613,39.96956253,5
116.38014221,39.96818542,9
116.38152313,39.96842575,14
116.37645721,39.9678154,8
116.45988464,39.86700439,25
116.45516205,39.86745071,45
116.45968628,39.86672592,20
116.34777069,39.89754868,32
116.34789276,39.89430618,4
116.34876251,39.89469528,25
116.34251404,39.9016304,10
116.46404266,39.87651825,4
116.46311951,39.87814713,3
116.46398926,39.87833786,2
116.23735046,39.8526001,7
116.49662018,39.87701035,7
116.47343445,39.87138748,13
116.48965454,39.87421799,13
116.56526184,39.92372131,10
116.55708313,39.92450333,5
116.5646286,39.93556976,3
116.58439636,39.97854233,3
116.32910919,39.92332458,13
116.32925415,39.9233284,14
116.56549835,39.95690536,4
116.55940247,39.9548912,3
116.56373596,39.95420074,2
116.56027985,39.95521927,2
116.34851837,39.91165161,42
116.34883881,39.91812515,11
116.34763336,39.92444611,31
116.3470993,39.92368698,17
116.35001373,39.92557526,12
116.35047913,39.92348099,7
116.58956909,39.93238449,6
116.58415985,39.95484924,6
116.57686615,39.95749664,2
116.57009125,39.95745468,2
116.35664368,39.92427063,8
116.3612442,39.92387772,6
116.35352325,39.92374802,5
116.35428619,39.923172,10
116.40125275,40.04713821,4
116.40104675,40.04687881,3
116.48706055,39.86004639,13
116.35839844,39.91119003,5
116.36197662,39.92195892,9
116.36256409,39.91892624,3
116.36496735,39.9203949,4
116.31027985,39.8881073,14
116.31404877,39.8887825,2
116.49014282,39.89304352,12
116.48860168,39.89315414,9
116.50180817,39.92593002,43
116.50190735,39.92418671,16
116.50377655,39.92726898,11
116.35063171,39.91064072,5
116.3480835,39.91146851,5
116.34664154,39.91109848,5
116.53202057,39.76955414,7
116.52249908,39.75776672,4
116.52726746,39.7673645,4
116.41158295,40.06801224,17
116.41059875,40.06790924,2
116.41018677,40.07397079,2
116.40998077,40.0739212,2
116.6399765,39.92199707,7
116.63947296,39.92516708,8
116.51919556,39.90775681,8
116.51921844,39.90788269,6
116.14200592,39.73560715,2
116.60312653,39.8988266,12
116.37931061,39.95259476,4
116.58568573,39.89457703,5
116.31032562,39.92894745,15
116.31027222,39.92961502,27
116.25819397,39.87040329,9
116.25699615,39.87250519,8
116.46437836,39.94970322,20
116.49178314,39.96426392,2
116.49172211,39.9642334,10
116.49202728,39.96491623,20
116.29299164,39.83093643,12
116.29363251,39.83143997,13
116.29379272,39.82787704,9
116.29742432,39.82556915,3
116.46004486,39.90671921,25
116.46162415,39.90638733,31
116.46089935,39.87600327,15
116.46088409,39.87665176,15
116.46118927,39.87867737,15
116.4565506,39.87559128,30
116.45643616,39.87540436,7
116.583992,39.92338181,16
116.58679199,39.92016983,15
116.58312225,39.92387772,12
116.30044556,39.83347702,6
116.2954483,39.83402634,3
116.29270935,39.83122253,3
116.29346466,39.8269043,5
116.46360779,39.93529892,2
116.35153961,39.7221489,3
116.61621857,39.91315079,2
116.62471771,39.91408157,2
116.62168884,39.90481949,3
116.59510803,39.91739273,3
116.60504913,39.9126358,6
116.33304596,39.97901154,3
116.33189392,39.98693848,3
116.32801819,39.98604965,3
116.32621002,39.98564148,3
116.44630432,39.85883331,4
116.44982147,39.85963821,3
116.24698639,39.86148453,2
116.06922913,39.64312363,2
116.07702637,39.6459465,5
116.07495117,39.64413834,2
116.36785126,40.10466003,2
