lng,lat,num
116.4509964,39.98349762,9
116.45297241,39.98324585,5
116.44480896,39.98155594,3
116.44578552,39.98635101,9
116.44036865,39.98419189,8
116.38986969,39.96841812,58
116.43709564,39.93378448,4
116.42572021,39.93394089,4
116.40844727,39.94507599,7
116.41795349,39.96886444,84
116.41811371,39.96899414,34
116.43955231,39.94941711,24
116.43997192,39.94477844,20
116.44068146,39.94517517,3
116.44932556,39.94106674,25
116.44819641,39.94635773,2
116.45049286,39.94552231,8
116.44955444,39.94817352,32
116.44380951,39.94861984,16
116.38968658,39.98044586,9
116.39286041,39.98909378,5
116.40762329,39.99315643,5
116.40738678,39.99347687,5
116.44454193,39.94117355,30
116.44400024,39.94100571,27
116.44448853,39.9389801,3
116.45550537,40.0165062,4
116.40189362,39.99369812,79
116.40234375,39.99447632,7
116.40102386,39.99494934,63
116.45094299,39.94774246,15
116.44970703,39.94810867,5
116.38761139,39.99798203,42
116.38703918,39.99830246,4
116.46385193,39.95969391,9
116.38526154,40.00183868,4
116.4101944,39.98646545,8
116.46248627,39.95646667,24
116.46662903,39.95975113,25
116.47517395,39.95743179,3
116.47515106,39.93707657,10
116.47612,39.93362427,5
116.47562408,39.93355942,2
116.47455597,39.93053818,3
116.32136536,39.89126587,8
116.20877075,39.82687378,15
116.21276093,39.82821655,4
116.3824234,40.00191498,3
116.3952713,39.95855331,29
116.3957901,39.95718384,10
116.55640411,39.91604233,8
116.57381439,39.90919495,4
116.56397247,39.90922546,7
116.56266022,39.90572357,2
116.47792816,39.91360855,57
116.47614288,39.91558838,51
116.47658539,39.913414,11
116.54415131,39.91181946,14
116.46154022,39.9002037,28
116.46300507,39.89762115,37
116.46363831,39.89735031,2
116.46112061,39.89707184,4
116.29018402,39.82246017,19
116.29936981,39.81622314,8
116.29237366,39.82162857,4
116.29523468,39.82166672,3
116.33699036,39.96835327,3
116.32926178,39.9680748,4
116.33397675,39.97135925,7
116.3873291,39.95672607,15
116.39417267,39.94879532,18
116.39173126,39.94765472,5
116.42411041,39.98707199,9
116.42404175,39.9869194,11
116.47263336,39.93366623,28
116.30049896,39.81455994,13
116.28366089,39.8173027,4
116.28276825,39.81779099,2
116.51889801,39.91505051,9
116.52748108,39.91709518,33
116.52111053,39.91483307,33
116.46432495,39.90834808,65
116.47171783,39.91368103,66
116.46839905,39.90825272,52
116.46183014,39.93557358,30
116.51685333,39.9164772,47
116.51667023,39.91724396,61
116.33171844,39.97993088,9
116.46168518,39.92297745,5
116.4616394,39.92210007,11
116.46140289,39.9200058,5
116.46161652,39.91867065,6
