lng,lat,num
116.42990875,39.91577911,18
116.43011475,39.91777802,13
116.44958496,39.90839386,9
116.45036316,39.91130447,13
116.47161865,39.95843506,21
116.46784973,39.95783615,6
116.46833038,39.95703506,12
116.45783234,39.92327499,8
116.45806122,39.92359161,3
116.46038818,39.92095566,10
116.46413422,39.92676163,65
116.46547699,39.93355179,30
116.46736145,39.93382645,7
116.43939209,39.96776962,5
116.43410492,39.96931839,7
116.41068268,39.99497986,11
116.40912628,39.99496078,21
116.4083786,39.99854279,2
116.40770721,39.99908066,14
116.40755463,40.00260162,25
116.40248108,39.99818039,5
116.46437836,39.94970322,38
116.46749878,39.95802307,2
116.40130615,39.99053574,15
116.46185303,39.94100189,5
116.46142578,39.93490601,46
116.45191193,39.91001892,139
116.44341278,39.90496063,21
116.44887543,39.9074707,8
116.48974609,39.89060974,35
116.48981476,39.89028168,22
116.47632599,39.8900795,15
116.47771454,39.90421295,5
116.47745514,39.89018631,28
116.47131348,39.89341354,8
116.47298431,39.89344406,16
116.47137451,39.89128494,11
116.43519592,39.90502548,18
116.42754364,39.90765762,12
116.46498108,39.88411331,60
116.45687866,39.88084412,42
116.45793915,39.88479614,30
116.45710754,39.88097763,12
116.45613098,39.88183212,12
116.46170807,39.88467026,30
116.41790009,39.86711121,10
116.41398621,39.866642,7
116.43177032,39.88404846,13
116.43215179,39.88507843,13
116.46799469,39.88390732,11
116.46985626,39.88433838,23
116.47035217,39.88442612,7
116.41616821,39.90502167,8
116.42760468,39.89591599,12
116.42752075,39.89568329,7
116.43282318,39.87087631,3
116.43559265,39.87073135,11
116.43585205,39.87059402,5
116.43171692,39.86850739,5
116.43962097,39.91710663,6
116.61621857,39.91315079,6
116.60661316,39.91097641,3
116.61309814,39.91243362,2
116.61306763,39.91222,2
116.44469452,39.93619919,12
116.44545746,39.93650055,7
116.42650604,39.89736557,5
116.42711639,39.89730835,6
116.46918488,39.89180374,3
116.47060394,39.891819,2
116.470047,39.89167404,5
116.49514771,39.91966248,3
116.50450134,39.92024612,34
116.47060394,39.88246155,29
116.47297668,39.88040161,13
116.2889328,39.85885239,4
116.28326416,39.85443878,12
116.28302765,39.85864639,7
116.43991089,39.93106461,6
116.43867493,39.93371582,7
116.44406891,39.93371582,4
116.44180298,39.92789078,2
116.23435211,39.84938812,14
116.22747803,39.84662247,12
116.44473267,39.93423462,5
116.44393158,39.933815,7
116.10603333,39.88679123,8
116.11019897,39.8924408,3
116.11346436,39.88971329,6
116.23809052,39.8627243,3
116.23490906,39.8539238,10
116.46029663,39.91830063,76
116.4669342,39.92918777,41
116.4773407,39.87816238,23
116.4768219,39.88004684,22
116.46914673,39.87349701,7
116.47129059,39.84651566,4
116.67063141,39.88626862,7
116.66872406,39.88788986,21
116.67198181,39.88663483,11
116.46852875,39.92976379,2
116.46714783,39.93068314,2
116.24192047,39.89959335,12
116.30635834,39.91867065,3
116.24282074,39.89580536,6
116.46166229,39.93003464,43
116.46495819,39.93150711,12
116.22974396,39.89605713,21
116.23605347,39.89705658,22
116.45043182,39.96159744,17
116.41711426,40.00391006,39
116.45730591,39.95716858,3
116.45708466,39.95728683,4
116.48976898,39.89419556,52
116.48970795,39.89851379,34
116.21112061,39.90041733,7
116.21386719,39.89801025,8
116.21530914,39.89864349,2
116.21537781,39.89789581,5
116.46543121,39.92627716,10
116.48162842,39.89216614,23
116.47915649,39.89324188,38
116.48031616,39.89192963,6
116.4811554,39.89268494,9
116.48178101,39.89455414,6
116.18830872,39.93440628,3
116.47792816,39.93363953,14
116.54579926,39.75385666,9
116.54586792,39.75639725,5
116.47903442,39.92280197,27
116.47722626,39.92293549,26
116.47805786,39.92329407,4
116.46639252,39.97879791,2
116.46284485,39.97679138,6
116.46439362,39.96785355,4
116.46939087,39.97129822,4
116.4803772,39.9157753,28
116.47614288,39.91558838,51
116.50976562,39.84098816,4
116.52615356,39.90935898,3
116.52947998,39.90660477,2
116.52590942,39.90942001,3
116.49002838,39.91712189,70
116.48988342,39.91704559,35
116.41808319,39.90079117,6
116.42702484,39.90036392,4
116.42729187,39.89800644,3
116.4272995,39.89757156,3
116.4864502,39.9066925,46
116.47389984,39.90809631,39
116.47410583,39.90716553,22
116.44728851,39.90851593,30
116.47423553,39.90806961,2
116.43629456,39.91635132,3
116.43754578,39.9176712,2
116.43825531,39.91518784,2
116.44361115,39.91776657,3
116.48512268,39.88858795,9
116.48485565,39.8888588,11
116.48225403,39.88199234,4
116.37068939,39.87168884,2
116.31756592,39.86767578,2
116.31277466,39.866539,10
116.30918884,39.86681366,2
116.30510712,39.86689758,2
116.10027313,39.94088745,6
116.10124207,39.94050217,8
116.4897995,39.93732834,7
116.48997498,39.93959427,4
116.48991394,39.93381119,11
116.47792816,39.91360855,107
116.54702759,39.96600723,16
116.55122375,39.96578979,16
116.3870697,39.8562355,11
116.38562775,39.84399033,5
116.47424316,39.91350174,9
116.47332001,39.9118576,28
116.47658539,39.913414,17
116.47223663,39.9156189,17
116.46981049,39.9135704,15
116.47171783,39.91368103,34
116.47757721,39.89105606,2
116.48677826,39.98643112,16
116.63884735,39.9054184,14
116.63237,39.90631866,11
116.63218689,39.89872742,2
116.55134583,39.96575546,4
116.5533905,39.9658165,2
116.5606842,39.9617424,4
116.55615234,39.94534683,10
116.55506134,39.95067978,14
116.50680542,39.91818619,8
116.44713593,39.96382523,5
116.44374084,39.96393967,5
116.60741425,39.90917206,24
116.60987854,39.90686417,4
116.61065674,39.90731812,6
116.15683746,39.92811203,3
116.16410828,39.92998123,2
116.16133881,39.92761612,6
116.16487885,39.92494965,2
116.35889435,39.71868515,3
116.35875702,39.71754456,6
116.15857697,39.93073654,16
116.16056061,39.92861557,5
116.5931778,39.91215897,12
116.58979797,39.91225052,8
116.17082214,39.92425537,2
116.17098999,39.92409897,4
116.17764282,39.926651,2
116.17967987,39.92416,2
116.18654633,39.92616272,2
116.43602753,39.94092941,23
116.43636322,39.94039917,2
116.17411804,39.92621994,3
116.1690979,39.9265976,3
116.46101379,39.92142105,6
116.46898651,39.91874695,5
116.46160126,39.9209671,6
116.46147156,39.91818237,20
116.47555542,39.90663147,8
116.47814178,39.90316391,11
116.47779083,39.90504456,9
116.47750854,39.89838791,7
116.4618454,39.93080139,30
116.46826172,39.93373489,4
116.46353912,39.93428802,39
116.36921692,39.94417191,4
116.36820221,39.9475441,7
116.25559235,40.05374146,3
116.25370789,40.05441284,2
116.25179291,40.05585098,2
116.4181366,39.96419144,4
116.42249298,39.96460342,9
116.41792297,39.959095,3
116.41316223,39.96598053,11
116.5324707,39.91596222,17
116.53562164,39.91698837,3
116.53455353,39.90812683,2
116.46137238,39.93105698,5
116.4394989,39.96804428,6
116.47954559,39.86788177,29
116.48331451,39.86828613,6
116.47896576,39.86831284,21
116.4760437,39.90720367,23
116.48454285,39.89321899,63
116.43151855,39.86203766,4
116.42812347,39.85478973,3
116.49381256,39.89465332,22
116.46133423,39.89757156,35
116.46408844,39.89735413,18
116.46300507,39.89762115,17
116.12258148,39.72955704,20
116.33811951,39.92039108,2
116.33465576,39.91878128,2
116.33486938,39.91917038,2
116.45661926,39.9575119,3
116.45679474,39.96057129,3
116.44894409,39.95941162,14
116.4570694,39.96113205,22
116.46121216,39.88019562,20
116.46166229,39.8814888,11
116.45874023,39.87765503,12
116.45902252,39.87746811,12
116.48952484,39.87878036,28
