lng,lat,num
116.39473724,39.96416473,48
116.3883667,39.96291351,5
116.38853455,39.96401215,31
116.39086151,39.96993256,13
116.39817047,39.96567917,11
116.40003204,39.9688797,5
116.40172577,39.96886826,17
116.4019165,39.96686935,5
116.47428131,39.95331573,11
116.47733307,39.95430374,7
116.47675323,39.95414734,5
116.46385193,39.95969391,38
116.46662903,39.95975113,13
116.46658325,39.95970917,47
116.41378021,39.96905518,8
116.41159058,39.9690361,5
116.41372681,39.96902084,71
116.42456055,39.97002411,18
116.41977692,39.97091675,7
116.42467499,39.97018433,22
116.41766357,39.96919632,44
116.43745422,39.97182465,5
116.43742371,39.97251511,10
116.43540192,39.96956635,26
116.43747711,39.96891022,41
116.43575287,39.96777344,13
116.43585205,39.96430588,5
116.46636963,39.95910263,24
116.45685577,39.94856644,17
116.45796204,39.94875336,43
116.40326691,39.99682999,7
116.41068268,39.99497986,5
116.41870117,39.95641708,5
116.43366241,39.96944427,7
116.50777435,39.92305374,72
116.51205444,39.92054749,39
116.11386108,39.72200775,3
116.50294495,39.92322159,15
116.50715637,39.91574478,21
116.50564575,39.91613388,29
116.46828461,39.94789505,5
116.46859741,39.94803238,3
116.46865082,39.94869232,3
116.13219452,39.73754883,3
116.13089752,39.73638916,5
116.12774658,39.73466873,3
116.44137573,39.98623657,21
116.44291687,39.98720551,13
116.44277191,39.98749161,7
116.57433319,39.91505051,10
116.57811737,39.91923141,3
116.57003784,39.91568756,7
116.40660858,39.968853,7
116.40762329,39.96807098,16
116.58544922,39.92554855,9
116.58831787,39.92864609,7
116.58469391,39.92538834,7
116.59051514,39.92559814,25
116.48577118,39.93361664,5
116.48345947,39.9336853,5
116.48618317,39.93376541,9
116.48484802,39.93201828,5
116.34303284,39.78836441,7
116.33130646,39.78447723,4
116.34477997,39.79019165,17
116.65814972,39.92874908,7
116.65830231,39.93193436,5
116.65692139,39.92651367,3
116.23241425,39.84736633,9
116.23320007,39.84672546,7
116.22418213,39.84606171,3
116.46155548,39.91842651,3
116.46322632,39.91340256,5
116.44338989,39.98738861,5
116.43730927,39.98980331,5
116.43526459,39.98917007,5
116.42960358,39.98910904,5
116.42407227,39.98928452,9
116.2718277,39.86545563,20
116.26850128,39.86569977,5
116.26544952,39.85974121,3
116.43917084,40.01402664,5
116.5181427,40.14754486,3
116.43891907,40.0090332,5
116.32898712,39.83560562,7
116.50428772,39.93664551,25
116.50603485,39.93326187,8
116.50374603,39.93359756,7
116.49539948,39.90999603,7
116.49327087,39.9075737,41
116.49198151,39.90876007,9
116.29406738,39.8621788,10
116.29411316,39.86218643,5
116.29405212,39.86230469,5
116.29412842,39.84073257,5
116.29172516,39.83953476,5
116.48970795,39.89851379,30
116.48851776,39.89317322,17
116.48976898,39.89419556,13
