lng,lat,num
116.43410492,39.96931839,79
116.43395233,39.97468948,7
116.43560028,39.97135162,19
116.43540192,39.96956635,70
116.41766357,39.96919632,61
116.41795349,39.96886444,98
116.41811371,39.96899414,40
116.41734314,39.96917343,46
116.41822815,39.97551727,36
116.41786957,39.97526932,25
116.44451904,39.93868256,10
116.44400024,39.94100571,69
116.44454193,39.94117355,55
116.44448853,39.9389801,7
116.37042236,39.95617676,28
116.37163544,39.95439529,7
116.3755188,39.96809769,16
116.38942719,39.96837997,13
116.35941315,39.91874695,22
116.37016296,39.91440582,13
116.37163544,39.91098404,7
116.41306305,39.90945435,13
116.44380951,39.94861984,66
116.44552612,39.95095444,29
116.44410706,39.94713211,95
116.44650269,39.94916534,22
116.42695618,39.91163635,7
116.42680359,39.9137764,7
116.42630768,39.91574097,13
116.42668915,39.91592026,37
116.42487335,39.91562653,19
116.43031311,39.91706467,13
116.42654419,39.91579819,19
116.43122864,39.91464233,7
116.46074677,39.87429047,291
116.45966339,39.9631958,19
116.45763397,39.96129227,13
116.46246338,39.88687897,64
116.42517853,39.90733719,19
116.42307281,39.90828323,7
116.42381287,39.90833664,19
116.43841553,39.83776474,84
116.50442505,39.86101151,43
116.50908661,39.86365891,10
116.50953674,39.86341476,4
116.5005188,39.86287689,7
116.46311951,39.93206787,64
116.48976898,39.89419556,68
116.49239349,39.89488983,4
116.65570068,39.92208481,16
116.65358734,39.92219543,4
116.63280487,39.91238785,4
116.64992523,39.92201614,10
116.6399765,39.92199707,13
116.64044952,39.92186356,4
116.68049622,39.9296608,4
116.67406464,39.93213654,4
116.46180725,39.94385529,22
116.46175385,39.94197845,4
116.46187592,39.94426727,4
116.32887268,40.05523682,20
116.3290863,40.0556221,20
116.32641602,40.0580864,22
116.32580566,40.05934525,7
116.62319183,39.92603683,19
116.62778473,39.92683029,15
116.62963867,39.92693329,13
116.63748932,39.92491913,23
116.48284912,39.92393112,60
116.46194458,39.93484497,40
116.4342041,39.91566467,37
116.32897186,40.05477905,7
116.60258484,39.92686844,13
116.60034943,39.92660522,10
116.60428619,39.93200684,13
116.59992218,39.92590714,63
116.58679199,39.92016983,10
