lng,lat,num
116.4471817,39.94665909,50
116.39473724,39.96416473,34
116.39472961,39.96565247,22
116.3993454,39.96380234,3
116.3883667,39.96291351,5
116.38853455,39.96401215,15
116.39924622,39.97634506,14
116.40113831,39.97527695,11
116.40710449,39.97542572,5
116.407547,39.97702789,3
116.40526581,39.97632217,3
116.41775513,39.98497772,33
116.40437317,39.98958969,19
116.40550232,39.98811722,15
116.404953,39.99407196,6
116.40189362,39.99369812,23
116.40604401,39.99442291,44
116.44104004,39.91038132,7
116.44007111,39.90856934,7
116.45078278,39.90847397,9
116.44958496,39.90839386,7
116.40739441,39.99182129,6
116.40731812,39.99191666,3
116.4618454,39.93376541,10
116.46142578,39.93490601,13
116.46530914,39.93350601,12
116.46353912,39.93428802,37
116.35546875,39.72980881,3
116.3456955,39.73041534,5
116.34175873,39.73263931,5
116.33911896,39.73475647,9
116.44569397,39.92327118,24
116.44569397,39.92318726,8
116.34980774,39.72636032,5
116.34928894,39.72589493,3
116.34676361,39.72583389,3
116.34976196,39.72422409,3
116.41026306,39.99837875,44
116.40766144,39.99593353,16
116.40979004,40.02874374,4
116.41116333,40.03712845,4
116.50012207,39.98042679,3
116.49958038,39.97504044,4
116.47315216,39.86925888,18
116.47507477,39.86935806,4
116.46300507,39.87480545,5
116.47896576,39.86831284,14
116.49014282,39.89304352,33
116.49167633,39.89326859,24
116.48860168,39.89315414,4
116.49002075,39.89896011,3
116.40743256,39.99748611,64
116.40776062,39.9937706,28
116.32100677,39.85346985,11
116.32301331,39.85337448,6
116.47035217,39.88442612,5
116.46799469,39.88390732,25
116.47399902,39.87582779,13
116.4768219,39.88004684,17
116.49118042,39.89871216,14
116.48974609,39.89272308,25
116.43756866,39.89320755,3
116.23522949,39.90737915,6
116.47590637,39.90517044,23
116.38256073,39.85573578,6
116.38000488,39.85237122,8
116.38586426,39.85546494,5
116.48979187,39.98058319,28
116.49035645,39.98044586,4
116.16456604,39.76508713,15
116.16267395,39.76655197,2
116.16747284,39.76990891,2
116.1727829,39.77377319,8
116.16654205,39.7738533,12
116.17262268,39.772892,12
116.55731964,39.74629974,5
116.47717285,39.90811539,39
116.47753143,39.90847778,14
116.43733215,39.92037201,13
116.44081879,39.92158508,10
116.43476105,39.91865158,2
116.39199066,39.85668564,7
116.38819122,39.8577919,5
116.39308167,39.85706711,2
116.28773499,39.74534225,12
116.50488281,40.03407288,2
116.50422668,40.03444672,5
116.64250946,40.13742447,2
116.64293671,40.13746643,2
116.26947784,40.09326553,3
116.27630615,40.08771896,3
116.27376556,40.09589005,2
116.43624878,39.8588295,24
116.43676758,39.85885239,8
116.44153595,39.85891342,6
116.4469223,39.84428024,3
116.44602203,39.8419342,3
116.4009552,39.99349213,10
116.40100098,39.99342346,10
116.48812103,39.88790131,2
116.40290833,39.85430908,5
116.55055237,39.9137764,10
116.54824829,39.9122963,8
116.55116272,39.91512299,22
116.55049896,39.9507103,6
116.55252075,39.94837189,8
116.39699554,39.85693359,35
116.3996048,39.85712051,14
116.27400208,39.89283752,52
116.2714386,39.89416122,7
116.27400208,39.89067459,31
116.40884399,40.00617218,38
116.40130615,40.00531769,15
116.55873108,39.90934372,18
116.52978516,39.91185379,18
116.53425598,39.91635513,7
116.53636169,39.91635132,2
116.54033661,39.96682358,9
116.5398407,39.96507645,4
116.55678558,39.95326614,2
116.54691315,39.95562744,3
116.43752289,39.98744965,9
116.43683624,39.9889183,6
116.54410553,40.03733826,14
116.54639435,40.03619385,4
116.47446442,39.90765762,16
116.44291687,39.98720551,8
116.44137573,39.98623657,8
116.44199371,39.98674774,2
116.39028931,39.98806,4
116.39363098,39.98799133,5
116.40987396,39.98866272,30
116.39536285,39.9907074,3
116.38729095,39.99423218,8
116.38657379,39.98775864,8
116.41065979,40.03118515,17
116.40981293,40.03237152,4
116.2824173,39.83578491,3
116.28659058,39.83706665,37
116.28653717,39.8366394,23
116.55551147,39.91651535,5
116.55640411,39.91604233,15
116.55352783,39.91879654,7
116.31976318,39.67002487,13
116.32398987,39.66671371,4
116.44675446,39.94554138,40
116.56073761,39.91014099,9
116.55715179,39.90914536,8
116.32446289,39.67472839,11
116.68438721,39.93027496,10
116.68591309,39.93130875,5
116.42286682,39.88093948,6
116.48884583,39.84463882,4
116.50745392,39.82662201,3
116.50746155,39.8266449,3
116.50783539,39.82613373,7
116.53154755,39.82279587,3
116.38007355,39.98224258,9
116.38046265,39.98077393,8
116.59036255,39.9654541,3
116.58554077,39.96406555,2
116.60112,39.96780777,2
116.58499908,39.95097351,6
116.50894165,39.98965836,2
116.50967407,39.99029922,2
116.50981903,39.98846436,5
116.50428772,39.9875145,8
116.35317993,39.9860878,19
116.39238739,40.0204277,26
116.47792816,39.91360855,131
116.47902679,39.91088104,33
116.47689056,39.91027069,21
116.84997559,39.86580658,7
116.8480072,39.86331558,4
116.77246094,39.63726425,3
116.80220795,39.69934464,5
116.79116058,39.70824051,3
116.80001068,39.70149231,3
