lng,lat,num
116.47640228,39.92915344,15
116.4512558,39.80568314,4
116.45417023,39.80427551,3
116.45075989,39.80572128,8
116.45320129,39.82026291,5
116.25696564,39.86549377,3
116.25334167,39.8640213,2
116.25559235,39.86522675,2
116.26230621,39.85362625,2
116.47092438,39.8597908,3
116.47058868,39.86507416,3
116.47699738,39.86109161,4
116.47731018,39.88440323,24
116.59863281,39.91434479,7
116.59871674,39.91400909,5
116.44343567,39.80486679,9
116.44133759,39.80352402,4
116.44239044,39.80462646,6
116.46142578,39.88953781,21
116.46244049,39.89461517,8
116.4649353,39.89165497,8
116.46118927,39.8915329,6
116.44657135,39.83227539,5
116.4471817,39.83137512,5
116.45056915,39.96039581,31
116.45120239,39.96175385,5
116.45031738,39.96057892,6
116.44847107,39.96361923,8
116.43077087,39.72161484,3
116.42713165,39.72276688,3
116.55438232,39.91300583,7
116.55055237,39.9137764,16
116.54549408,39.91607666,24
116.54375458,39.82220459,4
116.54351807,39.81705475,3
116.4495697,39.96125793,4
116.44986725,39.96294022,2
116.51456451,39.92453766,10
116.51344299,39.92501831,11
116.51487732,39.92325592,5
116.52272797,39.91263199,7
116.52448273,39.91313553,13
116.43880463,39.84574127,4
116.43796539,39.82302475,4
116.44576263,39.82392883,5
116.44918823,39.8282814,4
116.54582214,39.91629791,10
116.53977203,39.91799927,2
116.55200958,39.92065811,3
116.55078125,39.92375183,25
116.51216888,39.82263565,6
116.52938843,39.80046463,3
116.42835999,39.85125351,4
116.42188263,39.84415436,7
116.42171478,39.84279251,10
116.44138336,39.87181473,2
116.43559265,39.87073135,4
116.43585205,39.87059402,2
116.67355347,39.88581467,14
116.66674805,39.88393784,2
116.67700958,39.65941238,3
116.51353455,39.86980057,5
116.46194458,39.93484497,20
116.40055847,39.85166168,3
116.39699554,39.85693359,7
116.12306976,39.72310638,5
116.12294006,39.72303391,4
116.12329102,39.7231369,5
116.42181396,39.84137344,8
116.49009705,39.90934372,4
116.43505096,39.81960678,4
116.43663788,39.81894684,3
116.46110535,39.87591553,3
116.45174408,39.87599945,3
116.45405579,39.87426376,3
116.48891449,39.92701721,20
116.50415802,39.92524338,2
116.50377655,39.92726898,7
116.6788559,39.88603973,5
116.67878723,39.88017654,6
116.49621582,39.92300034,13
116.49456787,39.92294693,8
116.46185303,39.94100189,30
116.51353455,39.93367004,2
116.51353455,39.93270111,3
116.50767517,39.93386078,4
116.46354675,40.01777649,7
116.46839142,40.01522446,6
116.4681015,40.01880646,6
116.45080566,39.80626297,3
116.45005035,39.80611801,2
116.50033569,39.93606186,2
116.50341797,39.93664169,3
116.50218964,39.93618774,3
116.48988342,39.9256134,36
116.50151825,39.94074631,2
116.19672394,39.80832672,2
116.20237732,39.8005867,3
116.20652771,39.82000732,3
116.38069916,39.95074081,2
116.32873535,40.02187347,3
116.46311951,39.93206787,33
116.60312653,39.8988266,19
116.44923401,39.81264114,5
116.4382782,40.07596207,2
116.44081879,40.07472229,7
116.4404068,40.07780838,2
116.50035858,39.9994278,3
116.50259399,40.00103378,2
116.43206024,39.8322258,3
116.43411255,39.83241653,3
116.48205566,39.92429733,15
116.20870972,39.93392563,7
116.21083069,39.93348694,3
116.21208954,39.93347168,3
116.45254517,39.96008301,11
116.51667023,39.91724396,31
116.51835632,39.91770935,2
116.51205444,39.92054749,9
116.50777435,39.92305374,28
116.46870422,39.99731827,10
116.478508,39.99049759,13
116.30628967,39.97227478,2
116.37381744,40.09952927,3
116.38072205,39.92288589,2
116.54750061,39.91371536,2
116.4291153,39.8130188,2
116.26490784,39.90750122,3
116.26417542,39.90670776,3
116.46952057,39.91100311,3
116.4708786,39.91060257,2
116.46981049,39.91179276,3
116.66563416,39.87834167,12
116.66635132,39.88113785,14
116.49002838,39.91712189,36
116.49180603,39.91570282,7
116.48988342,39.91704559,15
116.34326172,39.9863472,2
116.34197235,39.9865036,3
116.40822601,39.93419647,11
116.40583038,39.93336868,6
