lng,lat,num
116.47792816,39.93363953,15
116.44650269,39.94916534,7
116.44380951,39.94861984,8
116.41752625,39.96945572,7
116.41734314,39.96917343,9
116.39817047,39.96567917,12
116.39818573,39.96628571,6
116.3957901,39.95718384,4
116.3952713,39.95855331,6
116.40743256,39.99748611,8
116.40901947,39.99517059,5
116.40776062,39.9937706,3
116.40766144,39.99593353,3
116.46781158,39.87613678,14
116.4768219,39.88004684,5
116.46778107,39.8747673,14
116.46855164,39.87142563,5
116.46405792,39.87144852,9
116.45975494,39.94968414,2
116.46096802,39.94921112,2
116.46178436,39.95025253,2
116.4590683,39.8840332,18
116.65618134,39.92238617,3
116.66951752,39.92356873,2
116.67552185,39.92376328,2
116.31533051,39.93815231,2
116.30821991,39.93211746,2
116.31032562,39.92894745,24
116.31091309,39.93001175,17
116.34586334,39.84408951,3
116.33960724,39.84295654,2
116.3438797,39.84918594,2
116.34298706,39.8434639,2
116.42684937,40.10307693,3
116.427948,40.10282898,3
116.42889404,40.10351944,2
116.44376373,39.90474701,2
116.44501495,39.9065361,3
116.41795349,39.96886444,16
116.41811371,39.96899414,10
116.4116745,39.96899033,4
116.39969635,39.96875763,16
116.6629715,39.88860703,3
116.66282654,39.88876724,4
116.66509247,39.89072037,4
116.39699554,39.85693359,24
116.3996048,39.85712051,21
116.50498962,39.87068939,3
116.51106262,39.87057495,2
116.51018524,39.85797119,2
116.51908112,39.86587524,3
116.60339355,39.91151047,3
116.60543823,39.91376114,3
116.60536957,39.91405869,5
116.48451233,39.92293549,4
116.47802734,39.89388275,6
116.49185944,39.89937973,2
116.46762848,39.87037659,2
116.45836639,39.86585999,5
116.45509338,39.86711121,4
116.45180511,39.87614441,7
116.4515152,39.87594223,9
116.45139313,39.87346649,11
116.35286713,39.99708176,5
116.35258484,39.99581528,3
116.4616394,39.92728043,6
116.46162415,39.92793655,17
116.4669342,39.92918777,14
116.44930267,39.88461685,18
116.45281982,39.88386917,33
116.44583893,39.88451385,9
116.44469452,39.8847084,11
116.40488434,39.99178314,2
116.40425873,39.99013138,2
116.40921783,39.99271393,2
116.33503723,40.0689888,4
116.33951569,40.06829071,3
116.4854126,39.96039963,3
116.48451996,39.95666504,4
116.48194122,39.95568085,2
116.38014221,39.96818542,7
116.38152313,39.96842575,4
116.3846283,39.9684639,4
116.38986969,39.96841812,9
116.41148376,39.96902466,2
116.41134644,39.96918106,3
116.46787262,39.88327026,4
116.47108459,39.88450623,4
116.36808777,39.72188187,3
116.36405945,39.72115326,3
116.36800385,39.72209167,3
116.44341278,40.07988739,3
116.4479599,40.08238602,8
116.46192169,39.93421555,11
116.51731873,39.92547989,5
116.51732635,39.92560959,8
116.51344299,39.92501831,7
116.51741791,39.92447281,12
116.47816467,39.90899658,45
116.52748108,39.91709518,9
116.52394104,39.91677475,4
116.52136993,39.92315674,12
116.52046967,39.9239769,6
116.52059937,39.92851639,2
116.51998138,39.92535782,4
116.51720428,39.92979813,8
116.46898651,39.92505646,5
